Latitude,Longitude,Depth,Month,Year,Day,Reference,Method,Species,cells L-1
-12.3,-25.0,30.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera molischii HET,95.0
-12.3,-25.0,55.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera molischii HET,256.0
-12.3,-25.0,130.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera molischii HET,394.0
-0.1,-25.0,15.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera molischii HET,107.0
-0.1,-25.0,27.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera molischii HET,101.0
0.5,-25.2,6.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera molischii HET,270.0
7.3,-27.8,8.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera molischii HET,246.0
7.3,-27.8,15.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera molischii HET,114.0
7.3,-27.8,60.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera molischii HET,319.0
22.3,-33.7,114.0,5,2004,20.0,Poulton2017,SEM,Syracosphaera molischii HET,536.0
22.3,-33.7,172.0,5,2004,20.0,Poulton2017,SEM,Syracosphaera molischii HET,66.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera molischii HET,139.0
29.3,-36.7,131.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera molischii HET,272.0
-10.4,-25.0,126.0,10,2004,13.0,Poulton2017,SEM,Syracosphaera molischii HET,80.0
-14.2,-25.0,126.0,10,2004,14.0,Poulton2017,SEM,Syracosphaera molischii HET,160.0
-20.6,-23.7,170.0,10,2004,16.0,Poulton2017,SEM,Syracosphaera molischii HET,150.0
44.3,-19.3,5.0,10,2005,20.0,Poulton2017,SEM,Syracosphaera molischii HET,470.0
6.5,-28.1,5.0,11,2005,8.0,Poulton2017,SEM,Syracosphaera molischii HET,350.0
-21.1,-22.4,139.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera molischii HET,840.0
-21.1,-22.4,152.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera molischii HET,290.0
-32.5,4.2,8.0,11,2005,23.0,Poulton2017,SEM,Syracosphaera molischii HET,2060.0
-33.6,8.9,6.0,11,2005,24.0,Poulton2017,SEM,Syracosphaera molischii HET,4200.0
45.048,13.366,5.0,8,2009,14.0,Godrijan2018,SEM,Syracosphaera molischii HOL,2860.0
45.048,13.366,5.0,8,2009,14.0,Godrijan2018,SEM,Syracosphaera molischii HOL,4440.0
45.048,13.366,5.0,8,2009,28.0,Godrijan2018,SEM,Syracosphaera molischii HOL,49210.0
45.048,13.366,5.0,9,2009,30.0,Godrijan2018,SEM,Syracosphaera molischii HOL,6670.0
45.048,13.366,10.0,9,2009,30.0,Godrijan2018,SEM,Syracosphaera molischii HOL,2240.0
42.37683,15.9565,20.834,12,2015,12.0,Acri2019,LM,Syracosphaera molischii HOL,2232.01191213956
42.37683,15.9565,30.754,12,2015,12.0,Acri2019,LM,Syracosphaera molischii HOL,744.003970713186
42.63317,16.024,2.976,12,2015,12.0,Acri2019,LM,Syracosphaera molischii HOL,776.707441953326
42.63317,16.024,20.833,12,2015,12.0,Acri2019,LM,Syracosphaera molischii HOL,1488.00794142637
42.63317,16.024,39.68,12,2015,12.0,Acri2019,LM,Syracosphaera molischii HOL,2976.01588285274
42.63317,16.024,80.344,12,2015,12.0,Acri2019,LM,Syracosphaera molischii HOL,331.832756890858
42.88867,16.086,19.841,12,2015,10.0,Acri2019,LM,Syracosphaera molischii HOL,744.003970713186
42.88867,16.086,48.606,12,2015,10.0,Acri2019,LM,Syracosphaera molischii HOL,2232.0
43.0635,15.0625,19.84,12,2015,12.0,Acri2019,LM,Syracosphaera molischii HOL,1488.0
40.0648,25.3211,3.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,50.0
40.0648,25.3211,20.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,100.0
40.0648,25.3211,30.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,50.0
40.0648,25.3211,50.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,100.0
39.4728,25.327,3.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,50.0
39.4728,25.327,20.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,50.0
39.4728,25.327,30.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,240.0
39.3875,25.3552,3.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,100.0
39.3875,25.3552,20.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera molischii HOL,140.0
20.339,60.031,20.0,6,1997,3.0,Schiebel2004,SEM,Syracosphaera molischii HOL,260.0
41.54,3.371,40.0,6,1996,19.0,Cros2013,SEM,Syracosphaera molischii HOL,1530.0
41.389,3.15,40.0,6,1996,21.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.389,3.15,100.0,6,1996,21.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.266,3.265,5.0,6,1996,21.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.143,3.38,5.0,6,1996,20.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.143,3.38,40.0,6,1996,20.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.02,3.495,5.0,6,1996,20.0,Cros2013,SEM,Syracosphaera molischii HOL,1020.0
41.272,2.52,70.0,6,1996,23.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.137,2.597,40.0,6,1996,24.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.209,2.337,50.0,6,1996,24.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.086,2.452,70.0,6,1996,24.0,Cros2013,SEM,Syracosphaera molischii HOL,2040.0
40.563,2.567,40.0,6,1996,25.0,Cros2013,SEM,Syracosphaera molischii HOL,1020.0
41.016,2.322,5.0,6,1996,25.0,Cros2013,SEM,Syracosphaera molischii HOL,1020.0
41.33,3.03,70.0,6,1996,30.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.23,3.102,40.0,7,1996,1.0,Cros2013,SEM,Syracosphaera molischii HOL,2550.0
41.23,3.102,70.0,7,1996,1.0,Cros2013,SEM,Syracosphaera molischii HOL,2040.0
41.077,2.265,40.0,6,1996,28.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
40.37,2.552,40.0,6,1996,27.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.51,3.12,15.0,9,1996,20.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.178,3.512,75.0,9,1996,16.0,Cros2013,SEM,Syracosphaera molischii HOL,1020.0
41.467,3.039,10.0,9,1996,18.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
41.193,3.335,5.0,9,1996,17.0,Cros2013,SEM,Syracosphaera molischii HOL,510.0
35.1149,18.2955,10.0,5,2013,13.0,DAmario2017,SEM,Syracosphaera molischii HOL,459.0
37.5112,24.5728,45.0,8,2002,1.0,Dimiza2008,SEM,Syracosphaera molischii HOL,133.0
37.5118,24.5742,15.0,9,2004,1.0,Dimiza2008,SEM,Syracosphaera molischii HOL,64.0
37.5073,24.5676,5.0,9,2004,1.0,Dimiza2008,SEM,Syracosphaera molischii HOL,64.0
37.507,24.5654,5.0,9,2004,1.0,Dimiza2008,SEM,Syracosphaera molischii HOL,193.0
29.467,34.928,2.0,4,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,3440.662818
29.467,34.928,20.0,4,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,403.666445
29.467,34.928,40.0,4,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,515.9598100000001
29.467,34.928,60.0,4,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,238.750167
29.469,34.93,10.0,4,2017,26.0,Keuter2023,SEM,Syracosphaera molischii HOL,194.970893
29.469,34.93,30.0,4,2017,26.0,Keuter2023,SEM,Syracosphaera molischii HOL,471.794872
29.467,34.929,20.0,5,2017,15.0,Keuter2023,SEM,Syracosphaera molischii HOL,157.474853
29.467,34.929,30.0,5,2017,15.0,Keuter2023,SEM,Syracosphaera molischii HOL,551.1619840000001
29.467,34.929,60.0,5,2017,15.0,Keuter2023,SEM,Syracosphaera molischii HOL,83.063659
29.467,34.929,80.0,5,2017,15.0,Keuter2023,SEM,Syracosphaera molischii HOL,622.603278
29.467,34.929,100.0,5,2017,15.0,Keuter2023,SEM,Syracosphaera molischii HOL,145.431321
29.469,34.929,10.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera molischii HOL,147.65578100000002
29.469,34.929,20.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera molischii HOL,23.577493
29.469,34.929,60.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera molischii HOL,100.551073
29.469,34.929,80.0,5,2017,28.0,Keuter2023,SEM,Syracosphaera molischii HOL,90.769646
29.468,34.93,10.0,6,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,167.973176
29.468,34.93,20.0,6,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,98.039598
29.468,34.93,30.0,6,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,41.993294
29.468,34.93,40.0,6,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,48.054322
29.468,34.93,80.0,6,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,97.532934
29.468,34.93,2.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,297.635634
29.468,34.93,10.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,457.053011
29.468,34.93,20.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,97.158313
29.468,34.93,30.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,290.582116
29.468,34.93,40.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,140.146442
29.468,34.93,60.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,211.575918
29.468,34.93,80.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,187.395814
29.468,34.93,100.0,7,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,60.730125
29.486,34.929,30.0,7,2017,20.0,Keuter2023,SEM,Syracosphaera molischii HOL,892.839662
29.486,34.929,100.0,7,2017,20.0,Keuter2023,SEM,Syracosphaera molischii HOL,80.983189
29.475,34.929,2.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera molischii HOL,45.337697000000006
29.475,34.929,10.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera molischii HOL,105.787959
29.475,34.929,20.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera molischii HOL,591.776253
29.475,34.929,30.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera molischii HOL,200.270335
29.475,34.929,40.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera molischii HOL,549.0111720000001
29.475,34.929,60.0,8,2017,17.0,Keuter2023,SEM,Syracosphaera molischii HOL,241.869792
29.467,34.928,2.0,9,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,258.392874
29.467,34.928,10.0,9,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,96.668275
29.467,34.928,40.0,9,2017,11.0,Keuter2023,SEM,Syracosphaera molischii HOL,164.605831
29.469,34.93,2.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,147.149792
29.469,34.93,10.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,49.580069
29.469,34.93,20.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,49.580069
29.469,34.93,30.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,43.065479
29.469,34.93,60.0,10,2017,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,141.540045
29.47,34.931,20.0,10,2017,29.0,Keuter2023,SEM,Syracosphaera molischii HOL,145.240439
29.467,34.929,100.0,11,2017,13.0,Keuter2023,SEM,Syracosphaera molischii HOL,64.156699
29.469,34.929,2.0,3,2018,29.0,Keuter2023,SEM,Syracosphaera molischii HOL,54.37812
29.469,34.929,40.0,3,2018,29.0,Keuter2023,SEM,Syracosphaera molischii HOL,50.936467
29.468,34.929,20.0,6,2018,18.0,Keuter2023,SEM,Syracosphaera molischii HOL,59.611596000000006
29.468,34.928,80.0,8,2018,15.0,Keuter2023,SEM,Syracosphaera molischii HOL,54.454445
34.38,32.82,3.0,9,2018,4.0,Keuter2022,SEM,Syracosphaera molischii HOL,90.0
34.38,32.82,10.0,9,2018,4.0,Keuter2022,SEM,Syracosphaera molischii HOL,520.0
37.5118,24.5742,15.0,9,2004,1.0,Dimiza2015,SEM,Syracosphaera molischii HOL,60.0
43.7392,15.8805,20.0,2,2013,27.0,Supraha2016,SEM,Syracosphaera molischii HOL,602.0
43.5088,15.9003,0.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,220.0
43.5088,15.9003,40.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,4410.0
43.5088,15.9003,50.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,220.0
43.5088,15.9003,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1004.0
43.6051,15.8752,0.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,220.0
43.6051,15.8752,15.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,658.0
43.6051,15.8752,25.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1004.0
43.6051,15.8752,40.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1480.0
43.6051,15.8752,48.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,881.0
43.6051,15.8752,60.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,2866.0
43.6768,15.8742,30.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1809.0
43.6768,15.8742,40.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1607.0
43.7129,15.8503,0.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,440.0
43.7129,15.8503,5.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,2581.0
43.7129,15.8503,10.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,881.0
43.7129,15.8503,30.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1310.0
43.7392,15.8805,1.5,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,2839.0
43.7392,15.8805,3.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,6206.0
43.7392,15.8805,20.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1267.0
43.7392,15.8805,30.0,7,2013,8.0,Supraha2016,SEM,Syracosphaera molischii HOL,1694.0
43.7898,15.8633,2.5,7,2013,9.0,Supraha2016,SEM,Syracosphaera molischii HOL,8268.0
43.7898,15.8633,3.0,7,2013,9.0,Supraha2016,SEM,Syracosphaera molischii HOL,551.0
43.7898,15.8633,3.5,7,2013,9.0,Supraha2016,SEM,Syracosphaera molischii HOL,4961.0
43.7898,15.8633,5.0,7,2013,9.0,Supraha2016,SEM,Syracosphaera molischii HOL,2205.0
37.6667,25.5998,24.6,4,2011,6.0,Oviedo2015,SEM,Syracosphaera molischii HOL,386.0
35.6498,26.2167,27.0,4,2011,7.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1617.0
34.0665,32.9998,50.7,4,2011,8.0,Oviedo2015,SEM,Syracosphaera molischii HOL,575.0
34.0665,32.9998,25.4,4,2011,8.0,Oviedo2015,SEM,Syracosphaera molischii HOL,2516.0
34.0665,32.9998,5.3,4,2012,8.0,Oviedo2015,SEM,Syracosphaera molischii HOL,2238.0
33.9998,34.4202,6.1,4,2011,9.0,Oviedo2015,SEM,Syracosphaera molischii HOL,3637.0
33.7,31.0,51.3,4,2011,10.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1607.0
33.7,31.0,25.5,4,2011,10.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1103.0
33.7,31.0,6.1,4,2011,10.0,Oviedo2015,SEM,Syracosphaera molischii HOL,563.0
33.7,31.0,0.0,4,2011,10.0,Oviedo2015,SEM,Syracosphaera molischii HOL,778.0
34.399,26.0185,102.5,4,2011,11.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1751.0
34.399,26.0185,27.3,4,2011,11.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1131.0
34.399,26.0185,7.2,4,2011,11.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1560.0
35.0665,20.3502,52.2,4,2011,13.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1729.0
35.0665,20.3502,27.3,4,2011,13.0,Oviedo2015,SEM,Syracosphaera molischii HOL,2526.0
35.0665,20.3502,0.0,4,2011,13.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1419.0
35.6003,17.2498,26.3,4,2011,14.0,Oviedo2015,SEM,Syracosphaera molischii HOL,663.0
36.5002,19.0,51.8,4,2011,15.0,Oviedo2015,SEM,Syracosphaera molischii HOL,762.0
36.5002,19.0,27.1,4,2011,15.0,Oviedo2015,SEM,Syracosphaera molischii HOL,655.0
36.5002,19.0,7.1,4,2011,15.0,Oviedo2015,SEM,Syracosphaera molischii HOL,4520.0
38.5002,18.9993,51.0,4,2011,15.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1673.0
38.5002,18.9993,5.9,4,2011,15.0,Oviedo2015,SEM,Syracosphaera molischii HOL,738.0
39.4998,18.8002,50.5,4,2011,16.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1475.0
39.4998,18.8002,25.2,4,2011,16.0,Oviedo2015,SEM,Syracosphaera molischii HOL,3100.0
41.2498,17.9997,25.7,4,2011,16.0,Oviedo2015,SEM,Syracosphaera molischii HOL,208.0
41.2498,17.9997,5.9,4,2011,16.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1089.0
40.3,11.2998,6.1,4,2011,20.0,Oviedo2015,SEM,Syracosphaera molischii HOL,7921.0
40.3,11.2998,0.0,4,2011,20.0,Oviedo2015,SEM,Syracosphaera molischii HOL,5918.0
38.75,10.6102,6.4,4,2011,20.0,Oviedo2015,SEM,Syracosphaera molischii HOL,3284.0
38.2497,9.3997,101.1,4,2011,20.0,Oviedo2015,SEM,Syracosphaera molischii HOL,372.0
38.2497,9.3997,51.2,4,2011,20.0,Oviedo2015,SEM,Syracosphaera molischii HOL,2676.0
38.2497,9.3997,25.7,4,2011,20.0,Oviedo2015,SEM,Syracosphaera molischii HOL,1698.0
38.2497,9.3997,6.4,4,2011,20.0,Oviedo2015,SEM,Syracosphaera molischii HOL,568.0
38.6503,5.5998,27.3,4,2011,21.0,Oviedo2015,SEM,Syracosphaera molischii HOL,2033.0
38.6503,5.5998,7.7,4,2011,21.0,Oviedo2015,SEM,Syracosphaera molischii HOL,790.0
38.6503,5.5998,0.0,4,2011,21.0,Oviedo2015,SEM,Syracosphaera molischii HOL,3081.0
37.9,2.0,25.2,4,2011,23.0,Oviedo2015,SEM,Syracosphaera molischii HOL,208.0
37.9,2.0,0.0,4,2011,23.0,Oviedo2015,SEM,Syracosphaera molischii HOL,2193.0
37.0503,-0.0003,101.5,4,2011,23.0,Oviedo2015,SEM,Syracosphaera molischii HOL,291.0
36.4998,-1.4003,26.1,4,2011,24.0,Oviedo2015,SEM,Syracosphaera molischii HOL,615.0
36.0007,-5.3627,24.8,4,2011,25.0,Oviedo2015,SEM,Syracosphaera molischii HOL,871.0
35.9497,-5.7513,3.6,4,2011,25.0,Oviedo2015,SEM,Syracosphaera molischii HOL,512.0
-29.5,-26.9,13.0,5,2003,22.0,Poulton2017,SEM,Syracosphaera molischii HOL,122.0
-21.6,-25.0,34.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera molischii HOL,1457.0
-21.6,-25.0,60.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera molischii HOL,717.0
-21.6,-25.0,200.0,5,2003,24.0,Poulton2017,SEM,Syracosphaera molischii HOL,32.0
8.5,-30.1,15.0,6,2003,1.0,Poulton2017,SEM,Syracosphaera molischii HOL,884.0
8.5,-30.1,27.0,6,2003,1.0,Poulton2017,SEM,Syracosphaera molischii HOL,635.0
8.5,-30.1,56.0,6,2003,1.0,Poulton2017,SEM,Syracosphaera molischii HOL,81.0
8.5,-30.1,97.0,6,2003,1.0,Poulton2017,SEM,Syracosphaera molischii HOL,83.0
12.2,-32.3,8.0,6,2003,2.0,Poulton2017,SEM,Syracosphaera molischii HOL,787.0
12.2,-32.3,27.0,6,2003,2.0,Poulton2017,SEM,Syracosphaera molischii HOL,310.0
12.2,-32.3,65.0,6,2003,2.0,Poulton2017,SEM,Syracosphaera molischii HOL,99.0
14.4,-33.6,12.0,6,2003,3.0,Poulton2017,SEM,Syracosphaera molischii HOL,549.0
18.0,-35.8,42.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera molischii HOL,622.0
18.0,-35.8,100.0,6,2003,4.0,Poulton2017,SEM,Syracosphaera molischii HOL,85.0
21.4,-35.8,115.0,6,2003,5.0,Poulton2017,SEM,Syracosphaera molischii HOL,303.0
24.3,-32.6,61.0,6,2003,6.0,Poulton2017,SEM,Syracosphaera molischii HOL,437.0
26.5,-30.2,21.0,6,2003,7.0,Poulton2017,SEM,Syracosphaera molischii HOL,272.0
29.4,-26.8,17.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera molischii HOL,1055.0
29.4,-26.8,32.0,6,2003,8.0,Poulton2017,SEM,Syracosphaera molischii HOL,400.0
47.1,-13.9,6.0,6,2003,13.0,Poulton2017,SEM,Syracosphaera molischii HOL,4854.0
47.1,-13.9,37.0,6,2003,13.0,Poulton2017,SEM,Syracosphaera molischii HOL,1748.0
-41.0,-41.6,34.0,5,2004,2.0,Poulton2017,SEM,Syracosphaera molischii HOL,184.0
-41.0,-41.6,66.0,5,2004,2.0,Poulton2017,SEM,Syracosphaera molischii HOL,794.0
-33.0,-31.0,15.0,5,2004,5.0,Poulton2017,SEM,Syracosphaera molischii HOL,101.0
-33.0,-31.0,25.0,5,2004,5.0,Poulton2017,SEM,Syracosphaera molischii HOL,286.0
-33.0,-31.0,45.0,5,2004,5.0,Poulton2017,SEM,Syracosphaera molischii HOL,151.0
-33.0,-31.0,101.0,5,2004,5.0,Poulton2017,SEM,Syracosphaera molischii HOL,70.0
-12.3,-25.0,30.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera molischii HOL,949.0
-12.3,-25.0,55.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera molischii HOL,427.0
-12.3,-25.0,130.0,5,2004,11.0,Poulton2017,SEM,Syracosphaera molischii HOL,329.0
-0.1,-25.0,8.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera molischii HOL,320.0
-0.1,-25.0,27.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera molischii HOL,101.0
-0.1,-25.0,92.0,5,2004,14.0,Poulton2017,SEM,Syracosphaera molischii HOL,251.0
7.3,-27.8,8.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera molischii HOL,1229.0
7.3,-27.8,15.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera molischii HOL,1135.0
7.3,-27.8,26.0,5,2004,16.0,Poulton2017,SEM,Syracosphaera molischii HOL,1186.0
22.3,-33.7,15.0,5,2004,20.0,Poulton2017,SEM,Syracosphaera molischii HOL,770.0
22.3,-33.7,28.0,5,2004,20.0,Poulton2017,SEM,Syracosphaera molischii HOL,836.0
29.3,-36.7,17.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera molischii HOL,1150.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera molischii HOL,763.0
29.3,-36.7,32.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera molischii HOL,305.0
29.3,-36.7,56.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera molischii HOL,1755.0
29.3,-36.7,131.0,5,2004,22.0,Poulton2017,SEM,Syracosphaera molischii HOL,272.0
38.7,-20.0,50.0,5,2004,26.0,Poulton2017,SEM,Syracosphaera molischii HOL,396.0
-11.0,-25.0,18.0,11,2005,13.0,Poulton2017,SEM,Syracosphaera molischii HOL,410.0
-21.1,-22.4,18.0,11,2005,16.0,Poulton2017,SEM,Syracosphaera molischii HOL,160.0
-12.93,-15.69,100.0,4,1998,9.0,Boeckel2008,SEM,Syracosphaera nana HET,615.0
-23.83,-16.27,20.0,4,1998,29.0,Boeckel2008,SEM,Syracosphaera nana HET,233.0
-31.6,-24.51,5.0,3,2000,8.0,Boeckel2008,SEM,Syracosphaera nana HET,389.0
-35.71,-22.73,20.0,3,2000,2.0,Boeckel2008,SEM,Syracosphaera nana HET,854.0
-44.51,-21.72,5.0,2,2000,21.0,Boeckel2008,SEM,Syracosphaera nana HET,1294.0
42.37683,15.9565,65.47,12,2015,12.0,Acri2019,LM,Syracosphaera nana HET,992.005294284248
42.37683,15.9565,100.18,12,2015,12.0,Acri2019,LM,Syracosphaera nana HET,331.832756890858
42.63317,16.024,39.68,12,2015,12.0,Acri2019,LM,Syracosphaera nana HET,744.003970713186
43.0635,15.0625,90.258,12,2015,12.0,Acri2019,LM,Syracosphaera nana HET,992.0
42.37567,15.95833,25.794,4,2016,6.0,Acri2019,LM,Syracosphaera nana HET,550.04184605255
43.0685,15.0675,19.84,4,2016,5.0,Acri2019,LM,Syracosphaera nana HET,698.077799681508
-36.1,-74.7503,27.0,1,2002,1.0,Andruleit2013,SEM,Syracosphaera nana HET,160.0
39.4729,25.3269,3.0,10,2013,10.0,Karatsolis2017,SEM,Syracosphaera nana HET,50.0
39.4729,25.3269,10.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,50.0
39.4729,25.3269,20.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,240.0
39.4729,25.3269,30.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,190.0
39.4729,25.3269,50.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,50.0
40.0648,25.3211,10.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,50.0
40.0648,25.3211,20.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,50.0
39.4728,25.327,20.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,920.0
39.4728,25.327,30.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,580.0
39.4728,25.327,50.0,3,2014,22.0,Karatsolis2017,SEM,Syracosphaera nana HET,480.0
39.4729,25.3269,20.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nana HET,140.0
39.4729,25.3269,30.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nana HET,50.0
39.4728,25.327,10.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nana HET,50.0
39.4728,25.327,75.0,7,2014,17.0,Karatsolis2017,SEM,Syracosphaera nana HET,100.0
60.95,3.7,5.0,7,2008,26.0,Charalampopoulou2011,SEM,Syracosphaera nana HET,1200.0
61.9,4.06,5.0,7,2008,26.0,Charalampopoulou2011,SEM,Syracosphaera nana HET,9100.0
62.49,4.47,5.0,7,2008,27.0,Charalampopoulou2011,SEM,Syracosphaera nana HET,11900.0
62.89,4.75,5.0,7,2008,27.0,Charalampopoulou2011,SEM,Syracosphaera nana HET,900.0
